date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:18:44	194702/194702	---M--	200	added ('OK')	image/jpeg	etag:%22951662ae8e75d41:0%22	https://mwc.com.vn/FolderUpload/1/3735/45421971_369644020269547_716102401228013568_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1/3735/45421971_369644020269547_716102401228013568_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3735?c=%c4%90EN)
20:18:45	216860/216860	---M--	200	added ('OK')	image/jpeg	etag:%22462b8b18e75d41:0%22	https://mwc.com.vn/FolderUpload/1/3735/45433131_1087752958051388_8630633130866245632_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1/3735/45433131_1087752958051388_8630633130866245632_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3735?c=%c4%90EN)
20:18:45	198244/198244	---M--	200	added ('OK')	image/jpeg	etag:%22ad986b48e75d41:0%22	https://mwc.com.vn/FolderUpload/1/3735/45461326_316586368926718_3547517788199321600_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1/3735/45461326_316586368926718_3547517788199321600_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3735?c=%c4%90EN)
20:18:45	206925/206925	---M--	200	added ('OK')	image/jpeg	etag:%22ddeb5b68e75d41:0%22	https://mwc.com.vn/FolderUpload/1/3735/45476130_2422047124477575_7785200678716047360_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1/3735/45476130_2422047124477575_7785200678716047360_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3735?c=%c4%90EN)
20:18:45	198276/198276	---M--	200	added ('OK')	image/jpeg	etag:%22626dffb88e75d41:0%22	https://mwc.com.vn/FolderUpload/1/3735/45491629_766518657029821_4149252520369192960_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1/3735/45491629_766518657029821_4149252520369192960_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3735?c=%c4%90EN)
20:18:46	255981/255981	---M--	200	added ('OK')	image/jpeg	etag:%225e60ddbb8e75d41:0%22	https://mwc.com.vn/FolderUpload/1/3735/45497597_310863116180044_7149457854330568704_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1/3735/45497597_310863116180044_7149457854330568704_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3735?c=%c4%90EN)
20:18:46	213443/213443	---M--	200	added ('OK')	image/jpeg	etag:%2261c99cbe8e75d41:0%22	https://mwc.com.vn/FolderUpload/1/3735/45520419_325277831591633_4137733113138642944_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1/3735/45520419_325277831591633_4137733113138642944_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3735?c=%c4%90EN)
20:18:46	196008/196008	---M--	200	added ('OK')	image/jpeg	etag:%22f68050c18e75d41:0%22	https://mwc.com.vn/FolderUpload/1/3735/45558454_1872015806244983_3529529674889691136_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1/3735/45558454_1872015806244983_3529529674889691136_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3735?c=%c4%90EN)
20:18:47	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Nov%202018%2013:18:45%20GMT	https://mwc.com.vn///Upload/2018/11/45410442-188049368747800-4857791784836661248-n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/Upload/2018/11/45410442-188049368747800-4857791784836661248-n.971.delayed	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3735?c=XANHR)
20:18:47	191444/191444	---M--	200	added ('OK')	image/jpeg	etag:%22f81189c48e75d41:0%22	https://mwc.com.vn/FolderUpload/1/3735/45593399_112662173006079_5835763869724704768_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1/3735/45593399_112662173006079_5835763869724704768_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3735?c=%c4%90EN)
20:18:49	30344/30344	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:18:45%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=600&h=600&FileInput=//Upload/2018/11/45410442-188049368747800-4857791784836661248-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc6624.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3735?c=XANHR)
20:18:54	92202/92202	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2013:18:52%20GMT	http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%C4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555692e.html	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:18:54	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Nov%202018%2013:18:53%20GMT	https://mwc.com.vn///Upload/2018/11/tb24byzpr5ybunjsspoxxbenfxa-2981550935.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/Upload/2018/11/tb24byzpr5ybunjsspoxxbenfxa-2981550935.974.delayed	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:18:55	5882/5882	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:18:53%20GMT	http://img2.mwc.com.vn/giay-thoi-trang?&w=150&h=150&FileInput=//Upload/2018/11/tb24byzpr5ybunjsspoxxbenfxa-2981550935.jpg	D:/Data/Projects/E-commerial/E-commerial/img2.mwc.com.vn/mwcc20c.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:18:55	619/619	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/f8c/1/16/1f389.png	D:/Data/Projects/E-commerial/E-commerial/static.xx.fbcdn.net/images/emoji.php/v9/f8c/1/16/1f389.png	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:18:55	5154/5154	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:18:53%20GMT	http://img2.mwc.com.vn/giay-thoi-trang?&w=150&h=150&FileInput=//Upload/2018/11/tb2yuycccbybenjy0fexxbnmfxa-848109235.jpg	D:/Data/Projects/E-commerial/E-commerial/img2.mwc.com.vn/mwc12a2.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:01	54456/54456	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:18:53%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=600&h=600&FileInput=//Upload/2018/11/tb24byzpr5ybunjsspoxxbenfxa-2981550935.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc111d.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:02	159376/159376	---M--	200	added ('OK')	image/jpeg	etag:%226c9758cdab71d41:0%22	https://mwc.com.vn/FolderUpload/1555/TB24Byzpr5YBuNjSspoXXbeNFXa_2981550935.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1555/TB24Byzpr5YBuNjSspoXXbeNFXa_2981550935.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:02	171240/171240	---M--	200	added ('OK')	image/jpeg	etag:%222fffdccab71d41:0%22	https://mwc.com.vn/FolderUpload/1555/TB2CZ2pG4GYBuNjy0FnXXX5lpXa_2042128615.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1555/TB2CZ2pG4GYBuNjy0FnXXX5lpXa_2042128615.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:02	203955/203955	---M--	200	added ('OK')	image/jpeg	etag:%22ebf2e9cbab71d41:0%22	https://mwc.com.vn/FolderUpload/1555/45035083_2219578014922075_1627558203048853504_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1555/45035083_2219578014922075_1627558203048853504_n.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:02	151415/151415	---M--	200	added ('OK')	image/jpeg	etag:%22cc2d32ccab71d41:0%22	https://mwc.com.vn/FolderUpload/1555/TB2Hf2UXPbguuRkHFrdXXb.LFXa_2042128615.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1555/TB2Hf2UXPbguuRkHFrdXXb.LFXa_2042128615.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:02	157156/157156	---M--	200	added ('OK')	image/jpeg	etag:%2294cd4fccab71d41:0%22	https://mwc.com.vn/FolderUpload/1555/TB2hQK8n9YTBKNjSZKbXXXJ8pXa_855107298.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1555/TB2hQK8n9YTBKNjSZKbXXXJ8pXa_855107298.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:02	407567/407567	---M--	200	added ('OK')	image/jpeg	etag:%22ac7374ccab71d41:0%22	https://mwc.com.vn/FolderUpload/1555/TB2ijJccACWBuNjy0FaXXXUlXXa_848109235.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1555/TB2ijJccACWBuNjy0FaXXXUlXXa_848109235.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:02	154830/154830	---M--	200	added ('OK')	image/jpeg	etag:%2263279cccab71d41:0%22	https://mwc.com.vn/FolderUpload/1555/TB2k8QTcgaTBuNjSszfXXXgfpXa_848109235.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1555/TB2k8QTcgaTBuNjSszfXXXgfpXa_848109235.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:03	147731/147731	---M--	200	added ('OK')	image/jpeg	etag:%22297fc0ccab71d41:0%22	https://mwc.com.vn/FolderUpload/1555/TB2NgjBsVooBKNjSZPhXXc2CXXa_3953625426.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1555/TB2NgjBsVooBKNjSZPhXXc2CXXa_3953625426.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:03	169400/169400	---M--	200	added ('OK')	image/jpeg	etag:%221177e3ccab71d41:0%22	https://mwc.com.vn/FolderUpload/1555/TB2tHrFn0cnBKNjSZR0XXcFqFXa_855107298.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1555/TB2tHrFn0cnBKNjSZR0XXcFqFXa_855107298.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:03	188906/188906	---M--	200	added ('OK')	image/jpeg	etag:%2252a612cdab71d41:0%22	https://mwc.com.vn/FolderUpload/1555/TB2x.JYG1OSBuNjy0FdXXbDnVXa_2042128615.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1555/TB2x.JYG1OSBuNjy0FdXXbDnVXa_2042128615.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:05	95120/95120	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2013:19:03%20GMT	http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=TR%E1%BA%AENG	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-slipon-nu-mwc-nusl--15550d8b.html	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=TR%e1%ba%aeNG)
20:19:05	119629/119629	---M--	200	added ('OK')	image/jpeg	etag:%226e692fcdab71d41:0%22	https://mwc.com.vn/FolderUpload/1555/TB2yuyCcCBYBeNjy0FeXXbnmFXa_848109235.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1555/TB2yuyCcCBYBeNjy0FeXXbnmFXa_848109235.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=%c4%90EN)
20:19:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Nov%202018%2013:19:03%20GMT	https://mwc.com.vn///Upload/2018/11/tb2yuycccbybenjy0fexxbnmfxa-848109235.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/Upload/2018/11/tb2yuycccbybenjy0fexxbnmfxa-848109235.985.delayed	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=TR%e1%ba%aeNG)
20:19:07	92952/92952	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2013:19:06%20GMT	http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%C4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554692e.html	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:09	42883/42883	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:19:04%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=600&h=600&FileInput=//Upload/2018/11/tb2yuycccbybenjy0fexxbnmfxa-848109235.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwcd753.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1555?c=TR%e1%ba%aeNG)
20:19:09	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Nov%202018%2013:19:06%20GMT	https://mwc.com.vn///Upload/2018/11/o1cn011vv6xfldbj4qutg-0-item-pic.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/Upload/2018/11/o1cn011vv6xfldbj4qutg-0-item-pic.988.delayed	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:10	6048/6048	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:19:07%20GMT	http://img2.mwc.com.vn/giay-thoi-trang?&w=150&h=150&FileInput=//Upload/2018/11/o1cn011vv6xfldbj4qutg-0-item-pic.jpg	D:/Data/Projects/E-commerial/E-commerial/img2.mwc.com.vn/mwcc49e.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:10	6073/6073	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:19:07%20GMT	http://img2.mwc.com.vn/giay-thoi-trang?&w=150&h=150&FileInput=//Upload/2018/11/o1cn0124dety4ogkampwg-314747414.jpg	D:/Data/Projects/E-commerial/E-commerial/img2.mwc.com.vn/mwc998e.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:16	57911/57911	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:19:07%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=600&h=600&FileInput=//Upload/2018/11/o1cn011vv6xfldbj4qutg-0-item-pic.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc5f8a.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:16	178895/178895	---M--	200	added ('OK')	image/jpeg	etag:%221966a159b872d41:0%22	https://mwc.com.vn/FolderUpload/1554/O1CN011vV6xfLdBj4quTG_0-item_pic.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1554/O1CN011vV6xfLdBj4quTG_0-item_pic.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:17	265124/265124	---M--	200	added ('OK')	image/jpeg	etag:%22a2da6a45b872d41:0%22	https://mwc.com.vn/FolderUpload/1554/45080508_2299352243439817_6855813538758262784_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1554/45080508_2299352243439817_6855813538758262784_n.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:17	385192/385192	---M--	200	added ('OK')	image/jpeg	etag:%22b18a654bb872d41:0%22	https://mwc.com.vn/FolderUpload/1554/O1CN011ipdhunmiBcslbF_2851074462.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1554/O1CN011ipdhunmiBcslbF_2851074462.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:17	282338/282338	---M--	200	added ('OK')	image/jpeg	etag:%2214a9b14db872d41:0%22	https://mwc.com.vn/FolderUpload/1554/O1CN0124detV1bt3XlOBn_314747414.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1554/O1CN0124detV1bt3XlOBn_314747414.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:17	304201/304201	---M--	200	added ('OK')	image/jpeg	etag:%2216e950b872d41:0%22	https://mwc.com.vn/FolderUpload/1554/O1CN0124detX2caAR2Kje_314747414.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1554/O1CN0124detX2caAR2Kje_314747414.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:17	308362/308362	---M--	200	added ('OK')	image/jpeg	etag:%2271ab3c52b872d41:0%22	https://mwc.com.vn/FolderUpload/1554/O1CN0124detY4OgKAmpWg_314747414.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1554/O1CN0124detY4OgKAmpWg_314747414.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:19	89461/89461	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2013:19:17%20GMT	http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%C4%90%E1%BB%94	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554abfd.html	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90%e1%bb%94)
20:19:19	185920/185920	---M--	200	added ('OK')	image/jpeg	etag:%22b88755cb872d41:0%22	https://mwc.com.vn/FolderUpload/1554/TB2UIkBgxjaK1RjSZFAXXbdLFXa_3980686177.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/1554/TB2UIkBgxjaK1RjSZFAXXbdLFXa_3980686177.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90EN)
20:19:19	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Nov%202018%2013:19:17%20GMT	https://mwc.com.vn///Upload/2018/11/o1cn0124dety4ogkampwg-314747414.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/Upload/2018/11/o1cn0124dety4ogkampwg-314747414.994.delayed	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90%e1%bb%94)
20:19:23	60236/60236	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:19:17%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=600&h=600&FileInput=//Upload/2018/11/o1cn0124dety4ogkampwg-314747414.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc115b.jpg	(from http://mwc.com.vn/products/giay-slipon-nu-mwc-nusl--1554?c=%c4%90%e1%bb%94)
20:19:23	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Nov%202018%2013:19:19%20GMT	https://mwc.com.vn///Upload/2018/11/45647396-199089691011270-869497566226546688-n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/Upload/2018/11/45647396-199089691011270-869497566226546688-n.996.delayed	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:24	3588/3588	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:19:22%20GMT	http://img2.mwc.com.vn/giay-thoi-trang?&w=150&h=150&FileInput=//Upload/2018/11/45588422-1921099054866085-5079708527363096576-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img2.mwc.com.vn/mwcb666.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:24	3168/3168	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:19:22%20GMT	http://img2.mwc.com.vn/giay-thoi-trang?&w=150&h=150&FileInput=//Upload/2018/11/45647396-199089691011270-869497566226546688-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img2.mwc.com.vn/mwcbace.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:26	26928/26928	---M--	200	added ('OK')	image/jpg	date:Fri,%2009%20Nov%202018%2013:19:22%20GMT	http://img.mwc.com.vn/giay-thoi-trang?&w=600&h=600&FileInput=//Upload/2018/11/45647396-199089691011270-869497566226546688-n.jpg	D:/Data/Projects/E-commerial/E-commerial/img.mwc.com.vn/mwc7275.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:26	148949/148949	---M--	200	added ('OK')	image/jpeg	etag:%22e469f11a7a77d41:0%22	https://mwc.com.vn/FolderUpload/3734/45588422_1921099054866085_5079708527363096576_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/3734/45588422_1921099054866085_5079708527363096576_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:26	250768/250768	---M--	200	added ('OK')	image/jpeg	etag:%22543b6f1d7a77d41:0%22	https://mwc.com.vn/FolderUpload/3734/45592877_253247692212068_2303454041029476352_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/3734/45592877_253247692212068_2303454041029476352_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:26	262911/262911	---M--	200	added ('OK')	image/jpeg	etag:%22d67199187a77d41:0%22	https://mwc.com.vn/FolderUpload/3734/45586538_729569350728060_8988062546917326848_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/3734/45586538_729569350728060_8988062546917326848_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:26	225059/225059	---M--	200	added ('OK')	image/jpeg	etag:%2298afd1f7a77d41:0%22	https://mwc.com.vn/FolderUpload/3734/45613776_289863588527746_7854641916116205568_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/3734/45613776_289863588527746_7854641916116205568_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:26	161958/161958	---M--	200	added ('OK')	image/jpeg	etag:%22bc9981227a77d41:0%22	https://mwc.com.vn/FolderUpload/3734/45642397_329086944553542_3192941201095393280_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/3734/45642397_329086944553542_3192941201095393280_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:26	185825/185825	---M--	200	added ('OK')	image/jpeg	etag:%223535cf257a77d41:0%22	https://mwc.com.vn/FolderUpload/3734/45647396_199089691011270_869497566226546688_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/3734/45647396_199089691011270_869497566226546688_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:27	166209/166209	---M--	200	added ('OK')	image/jpeg	etag:%22ca704a287a77d41:0%22	https://mwc.com.vn/FolderUpload/3734/45717897_490881274735232_5854663619907682304_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/3734/45717897_490881274735232_5854663619907682304_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:27	279365/279365	---M--	200	added ('OK')	image/jpeg	etag:%221461452b7a77d41:0%22	https://mwc.com.vn/FolderUpload/3734/45805365_255524401803211_2214214447503769600_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/3734/45805365_255524401803211_2214214447503769600_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:31	206605/206605	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2013:19:26%20GMT	http://mwc.com.vn/collections/giay-nu?&page=5	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/collections/giay-nub6fb.html	(from http://mwc.com.vn/collections/giay-nu?&page=2)
20:19:33	206544/206544	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2013:19:28%20GMT	http://mwc.com.vn/collections/giay-nu?&page=6	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/collections/giay-nu918a.html	(from http://mwc.com.vn/collections/giay-nu?&page=3)
20:19:35	205766/205766	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2013:19:30%20GMT	http://mwc.com.vn/collections/giay-nu?&page=7	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/collections/giay-nuc1e6.html	(from http://mwc.com.vn/collections/giay-nu?&page=4)
20:19:35	81939/81939	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2013:19:31%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3529-1577?c=%c4%90%e1%bb%92NG	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--3529-15773c2f.html	(from http://mwc.com.vn/collections/giay-nu?&page=36)
20:19:37	184496/184496	---M--	200	added ('OK')	image/jpeg	etag:%22902452f7a77d41:0%22	https://mwc.com.vn/FolderUpload/3734/45859519_1398530253616458_1657250785139884032_n.jpg	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/FolderUpload/3734/45859519_1398530253616458_1657250785139884032_n.jpg	(from http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3734?c=KEM)
20:19:38	81906/81906	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Nov%202018%2013:19:37%20GMT	http://mwc.com.vn/products/giay-cao-got-mwc-nucg--3529-1577?c=%c4%90EN	D:/Data/Projects/E-commerial/E-commerial/mwc.com.vn/products/giay-cao-got-mwc-nucg--3529-1577d559.html	(from http://mwc.com.vn/collections/giay-nu?&page=36)
